aging_ms,cache_hit_rate,candidate_limit,duration_s,export_error,failed,forced_stop,long_missing_server_record,long_not_admitted,long_wait_lower_bound_max_ms,long_wait_max_ms,no_client_record,output_tokens_per_s,planned,policy,policy_fallback_calls,prefill_total_admission_wall_ms_p99,prefill_total_admission_wall_ms_sum,prefill_total_calls,prefill_total_cpu_ms_p99,prefill_total_cpu_ms_sum,prefill_total_scoring_wall_ms_p99,prefill_total_scoring_wall_ms_sum,prefill_total_wall_ms_p99,prefill_total_wall_ms_sum,priority_admission_wall_ms_p99,priority_admission_wall_ms_sum,priority_calls,priority_cpu_ms_p99,priority_cpu_ms_sum,priority_scoring_wall_ms_p99,priority_scoring_wall_ms_sum,priority_wall_ms_p99,priority_wall_ms_sum,rate,request_retractions,requests_per_s,run,seed,send_lag_p99_ms,sent,server_trace_available,short_successes,short_ttft_p95_ms,short_ttft_p99_ms,status,succeeded,workload
500,0.40784701233652676,64,516.551055238815,,0,False,0,0,,437390.0513849221,0,74.33921508929389,300,lpm,486,0.20987184718251226,119.62481774389744,3047,11.454516179994691,3279.4203429991526,8.842490520328282,1908.30829879269,11.454669777303927,3281.1618268024176,0.0,0.0,989,11.901104280038908,2262.852455999564,10.14474991708994,1908.30829879269,11.901727300137281,2263.4315516334027,4.0,2,0.5807751178851085,runs/lpm-prefix-r4-s1,1,2.8013444925153093,300,True,108,438343.5428782017,440294.79270298034,finished,300,prefix-conflict
