aging_ms,cache_hit_rate,candidate_limit,duration_s,export_error,failed,forced_stop,long_missing_server_record,long_not_admitted,long_wait_lower_bound_max_ms,long_wait_max_ms,no_client_record,output_tokens_per_s,planned,policy,policy_fallback_calls,prefill_total_admission_wall_ms_p99,prefill_total_admission_wall_ms_sum,prefill_total_calls,prefill_total_cpu_ms_p99,prefill_total_cpu_ms_sum,prefill_total_scoring_wall_ms_p99,prefill_total_scoring_wall_ms_sum,prefill_total_wall_ms_p99,prefill_total_wall_ms_sum,priority_admission_wall_ms_p99,priority_admission_wall_ms_sum,priority_calls,priority_cpu_ms_p99,priority_cpu_ms_sum,priority_scoring_wall_ms_p99,priority_scoring_wall_ms_sum,priority_wall_ms_p99,priority_wall_ms_sum,rate,request_retractions,requests_per_s,run,seed,send_lag_p99_ms,sent,server_trace_available,short_successes,short_ttft_p95_ms,short_ttft_p99_ms,status,succeeded,workload
500,1.9649144869215293e-06,64,321.95645691780373,,1,False,1,0,,4717.272525886074,0,118.87321772139806,300,short-input,0,0.10978361591696767,23.4897977206856,619,1.2607995800203753,526.9116760002959,0.0,0.0,1.2607394065707924,526.9390058238059,0.0,0.0,562,0.03166326998723431,10.863890999736725,0.0,0.0,0.03298532916232943,10.700802318751812,1.0,0,0.9286970134484224,runs/short-input-mixed-r1-s1,1,3.2699022964261104,300,True,235,3362.1700546238553,3893.4581755800173,finished,299,mixed-low-reuse
