aging_ms,cache_hit_rate,candidate_limit,duration_s,export_error,failed,forced_stop,long_missing_server_record,long_not_admitted,long_wait_lower_bound_max_ms,long_wait_max_ms,no_client_record,output_tokens_per_s,planned,policy,policy_fallback_calls,prefill_total_admission_wall_ms_p99,prefill_total_admission_wall_ms_sum,prefill_total_calls,prefill_total_cpu_ms_p99,prefill_total_cpu_ms_sum,prefill_total_scoring_wall_ms_p99,prefill_total_scoring_wall_ms_sum,prefill_total_wall_ms_p99,prefill_total_wall_ms_sum,priority_admission_wall_ms_p99,priority_admission_wall_ms_sum,priority_calls,priority_cpu_ms_p99,priority_cpu_ms_sum,priority_scoring_wall_ms_p99,priority_scoring_wall_ms_sum,priority_wall_ms_p99,priority_wall_ms_sum,rate,request_retractions,requests_per_s,run,seed,send_lag_p99_ms,sent,server_trace_available,short_successes,short_ttft_p95_ms,short_ttft_p99_ms,status,succeeded,workload
100.0,0.40875942109565083,64,525.8352698429953,,0,False,0,0,,438542.8187181242,0,73.02667242436121,300,aged-remaining,0,0.2447451697662473,150.5284330341965,3315,1.792674540000692,1311.832036998922,0.36074689123779546,36.5084121003747,1.7927722446620493,1312.5537969172,0.0,0.0,1006,0.6976018500033376,132.1230670000091,0.5291104549542078,36.5084121003747,0.6974819349125028,131.98241614736617,4.0,3,0.5705208783153219,runs/aged-remaining-prefix-r4-s1-tau100,1,3.750270482307606,300,True,108,432579.3383606826,439095.15923978994,finished,300,prefix-conflict
