aging_ms,cache_hit_rate,candidate_limit,duration_s,export_error,failed,forced_stop,long_missing_server_record,long_not_admitted,long_wait_lower_bound_max_ms,long_wait_max_ms,no_client_record,output_tokens_per_s,planned,policy,policy_fallback_calls,prefill_total_admission_wall_ms_p99,prefill_total_admission_wall_ms_sum,prefill_total_calls,prefill_total_cpu_ms_p99,prefill_total_cpu_ms_sum,prefill_total_scoring_wall_ms_p99,prefill_total_scoring_wall_ms_sum,prefill_total_wall_ms_p99,prefill_total_wall_ms_sum,priority_admission_wall_ms_p99,priority_admission_wall_ms_sum,priority_calls,priority_cpu_ms_p99,priority_cpu_ms_sum,priority_scoring_wall_ms_p99,priority_scoring_wall_ms_sum,priority_wall_ms_p99,priority_wall_ms_sum,rate,request_retractions,requests_per_s,run,seed,send_lag_p99_ms,sent,server_trace_available,short_successes,short_ttft_p95_ms,short_ttft_p99_ms,status,succeeded,workload
500,0.40815114858956814,64,526.3231955610681,,0,False,0,0,,439005.4209299851,0,72.95897335298902,300,fcfs,0,0.21886355243623257,135.69385930895805,3317,1.2660856799834623,1010.6207590010285,0.0,0.0,1.2691834475845103,1011.5282451733947,0.0,0.0,1008,0.017805979976230787,7.762049999442411,0.0,0.0,0.015157395973801566,7.366028148680925,4.0,3,0.5699919793202267,runs/fcfs-prefix-r4-s1,1,3.673565196862911,300,True,108,433065.6689338037,439584.91852184525,finished,300,prefix-conflict
