aging_ms,cache_hit_rate,candidate_limit,duration_s,export_error,failed,forced_stop,long_missing_server_record,long_not_admitted,long_wait_lower_bound_max_ms,long_wait_max_ms,no_client_record,output_tokens_per_s,planned,policy,policy_fallback_calls,prefill_total_admission_wall_ms_p99,prefill_total_admission_wall_ms_sum,prefill_total_calls,prefill_total_cpu_ms_p99,prefill_total_cpu_ms_sum,prefill_total_scoring_wall_ms_p99,prefill_total_scoring_wall_ms_sum,prefill_total_wall_ms_p99,prefill_total_wall_ms_sum,priority_admission_wall_ms_p99,priority_admission_wall_ms_sum,priority_calls,priority_cpu_ms_p99,priority_cpu_ms_sum,priority_scoring_wall_ms_p99,priority_scoring_wall_ms_sum,priority_wall_ms_p99,priority_wall_ms_sum,rate,request_retractions,requests_per_s,run,seed,send_lag_p99_ms,sent,server_trace_available,short_successes,short_ttft_p95_ms,short_ttft_p99_ms,status,succeeded,workload
500,0.37053309900410075,64,574.3850219740998,,0,False,0,0,,479024.77184520103,0,66.85411097250292,300,lpm,546,0.1988211367279291,123.72441776096821,3418,10.498874239985401,3491.0086639991887,7.93308657361194,1956.7695141304284,10.499666165560473,3492.887147003785,0.0,0.0,1106,10.888587350007134,2403.5767769993795,9.249285783153033,1956.7695141304284,10.890510422177616,2404.2485412210226,4.0,3,0.5222977419726791,runs/lpm-prefix-r4-s2,2,3.516107911333644,300,True,99,446282.29422639124,474041.61355837714,finished,300,prefix-conflict
