aging_ms,cache_hit_rate,candidate_limit,duration_s,export_error,failed,forced_stop,long_missing_server_record,long_not_admitted,long_wait_lower_bound_max_ms,long_wait_max_ms,no_client_record,output_tokens_per_s,planned,policy,policy_fallback_calls,prefill_total_admission_wall_ms_p99,prefill_total_admission_wall_ms_sum,prefill_total_calls,prefill_total_cpu_ms_p99,prefill_total_cpu_ms_sum,prefill_total_scoring_wall_ms_p99,prefill_total_scoring_wall_ms_sum,prefill_total_wall_ms_p99,prefill_total_wall_ms_sum,priority_admission_wall_ms_p99,priority_admission_wall_ms_sum,priority_calls,priority_cpu_ms_p99,priority_cpu_ms_sum,priority_scoring_wall_ms_p99,priority_scoring_wall_ms_sum,priority_wall_ms_p99,priority_wall_ms_sum,rate,request_retractions,requests_per_s,run,seed,send_lag_p99_ms,sent,server_trace_available,short_successes,short_ttft_p95_ms,short_ttft_p99_ms,status,succeeded,workload
1000.0,0.40875942109565083,64,526.1216148529202,,0,False,0,0,,438758.533150889,0,72.98692719692747,300,aged-remaining,0,0.23620154708623886,148.51411385461688,3315,2.166319920002025,1346.7595100019096,0.7630783831700696,84.543147822842,2.166000059805811,1347.3659807350487,0.0,0.0,1006,1.2124368999906212,183.15913700012487,0.9924157639034095,84.543147822842,1.2123364256694915,182.99620179459453,4.0,3,0.5702103687259958,runs/aged-remaining-prefix-r4-s1-tau1000,1,3.7862247648299703,300,True,108,432853.9907820523,439374.20933737885,finished,300,prefix-conflict
